Time; CSin; CSmax; CSmin; CSout; MA20; MA60; TR; ATR10; +DM; -DM; +DI10; -DI10; DXI; ADXi; Vol;  TS; DMS_TS; MACD; MACDsig; MACDDiff; MABsig; MASsig; MABsig5; MASsig5; MAmomentum;MAmomAVG; LocMax; LocMin
2016-06-23 13:24:00; 1,13872; 1,13918; 1,13824; 1,13824; 1,13908822; 1,13874500; 0,00094000; 0,00056743; 0,00044000; 0,00000000; 0,16240604; 0,16125249; 0,00356408; 0,24773324; 161,46666667; 0,00000000; 80,00000000; -0,00017270; -0,00003943; -0,00013326; 0,00000000; 47,27272727; 100,00000000; 0,00000000; -0,10207956; 0,53082194; -0,00072000; 0,00006000; 
2016-06-23 13:25:00; 1,13826; 1,13928; 1,13826; 1,1392; 1,13904640; 1,13875727; 0,00104000; 0,00063286; 0,00010000; 0,00000000; 0,15357241; 0,13975216; 0,04711591; 0,21896029; 159,21904762; 0,00000000; 0,00000000; -0,00020708; -0,00008858; -0,00011850; 0,00000000; 40,00000000; 100,00000000; 0,00000000; -0,12188240; 0,38631468; -0,00072000; -0,00031000; 
2016-06-23 13:26:01; 1,13921; 1,13921; 1,1389; 1,13909; 1,13903397; 1,13877598; 0,00031000; 0,00059648; 0,00000000; 0,00000000; 0,13309609; 0,12111854; 0,04711591; 0,19018734; 152,29523810; 0,00000000; 0,00000000; -0,00021147; -0,00012714; -0,00008433; 0,00000000; 32,72727273; 100,00000000; 0,00000000; -0,14956927; 0,37379238; -0,00019000; -0,00031000; 
2016-06-23 13:27:01; 1,1391; 1,13923; 1,13897; 1,13897; 1,13902615; 1,13879367; 0,00026000; 0,00055476; 0,00002000; 0,00000000; 0,12560635; 0,10496940; 0,08950185; 0,15739142; 141,72380952; 0,00000000; 0,00000000; -0,00020534; -0,00015480; -0,00005054; 0,00000000; 25,45454545; 100,00000000; 0,00000000; -0,13372508; 0,29756425; -0,00019000; -0,00031000; 
2016-06-23 13:28:00; 1,13898; 1,13909; 1,13893; 1,13895; 1,13901164; 1,13880858; 0,00016000; 0,00050143; 0,00000000; 0,00004000; 0,10885884; 0,12430681; 0,06625320; 0,13125598; 130,64761905; 0,00000000; 0,00000000; -0,00019525; -0,00017287; -0,00002238; 0,00000000; 18,18181818; 100,00000000; 0,00000000; -0,12265208; 0,25865972; -0,00005000; -0,00031000; 
2016-06-23 13:29:01; 1,13896; 1,13933; 1,13889; 1,13892; 1,13900688; 1,13882936; 0,00044000; 0,00048924; 0,00024000; 0,00000000; 0,16707160; 0,10773257; 0,21593206; 0,14018077; 129,66666667; 100,00000000; 80,00000000; -0,00015370; -0,00017663; 0,00002294; 0,00000000; 12,72727273; 100,00000000; 0,00000000; -0,10413846; 0,20545603; -0,00005000; -0,00031000; 
2016-06-23 13:30:01; 1,1389; 1,13905; 1,13871; 1,13902; 1,13897746; 1,13884239; 0,00034000; 0,00046571; 0,00000000; 0,00018000; 0,14479539; 0,16395646; 0,06205979; 0,14155306; 131,74285714; 0,00000000; 0,00000000; -0,00013222; -0,00017244; 0,00004022; 0,00000000; 27,27272727; 100,00000000; 0,00000000; -0,10151696; 0,17263866; 0,00010000; -0,00031000; 
2016-06-23 13:31:00; 1,13903; 1,13929; 1,13892; 1,13899; 1,13897824; 1,13886397; 0,00037000; 0,00044771; 0,00024000; 0,00000000; 0,21197582; 0,14209560; 0,19736193; 0,14624898; 135,37142857; 100,00000000; 80,00000000; -0,00008690; -0,00015684; 0,00006994; 0,00000000; 21,81818182; 100,00000000; 0,00000000; -0,12671067; 0,18439709; 0,00010000; 0,00047000; 
2016-06-23 13:32:00; 1,13903; 1,13956; 1,13903; 1,13952; 1,13902422; 1,13889958; 0,00057000; 0,00045762; 0,00027000; 0,00000000; 0,24687027; 0,12314952; 0,33436252; 0,15076425; 144,64761905; 0,00000000; 0,00000000; -0,00001211; -0,00012602; 0,00011391; 0,00000000; 16,36363636; 100,00000000; 0,00000000; -0,07764792; 0,13010796; 0,00010000; 0,00047000; 
2016-06-23 13:33:00; 1,13949; 1,13963; 1,13938; 1,13952; 1,13906194; 1,13892973; 0,00025000; 0,00042352; 0,00007000; 0,00000000; 0,25128757; 0,10672959; 0,40377391; 0,15487417; 145,31428571; 0,00000000; 0,00000000; 0,00004097; -0,00008723; 0,00012820; 18,18181818; 0,00000000; 100,00000000; 0,00000000; -0,03136860; 0,07917552; 0,00010000; 0,00047000; 
2016-06-23 13:34:01; 1,13953; 1,13975; 1,1394; 1,13958; 1,13912071; 1,13896638; 0,00035000; 0,00040600; 0,00012000; 0,00000000; 0,26349685; 0,09249897; 0,48033674; 0,17043202; 150,14285714; 0,00000000; 0,00000000; 0,00009983; -0,00004142; 0,00014124; 34,54545455; 0,00000000; 100,00000000; 0,00000000; 0,02030631; 0,07998211; 0,00010000; 0,00047000; 
2016-06-23 13:35:00; 1,13961; 1,13975; 1,13934; 1,13951; 1,13917253; 1,13899934; 0,00041000; 0,00039848; 0,00000000; 0,00006000; 0,22836393; 0,09967797; 0,39228513; 0,19115995; 154,30476190; 0,00000000; 0,00000000; 0,00014099; 0,00000581; 0,00013518; 49,09090909; 0,00000000; 100,00000000; 0,00000000; 0,07007366; 0,04382449; 0,00010000; 0,00047000; 
2016-06-23 13:36:00; 1,13952; 1,14003; 1,13945; 1,13983; 1,13925977; 1,13904415; 0,00058000; 0,00041848; 0,00028000; 0,00000000; 0,26228323; 0,08638758; 0,50447485; 0,21990143; 160,02857143; 0,00000000; 0,00000000; 0,00019798; 0,00005660; 0,00014138; 61,81818182; 0,00000000; 100,00000000; 0,00000000; 0,12544276; 0,02844817; 0,00010000; 0,00063000; 
2016-06-23 13:37:00; 1,13982; 1,13982; 1,13956; 1,13968; 1,13930981; 1,13907378; 0,00027000; 0,00039514; 0,00000000; 0,00000000; 0,22731213; 0,07486923; 0,50447485; 0,23918662; 159,57142857; 0,00000000; 0,00000000; 0,00022056; 0,00010294; 0,00011762; 72,72727273; 0,00000000; 100,00000000; 0,00000000; 0,15758700; 0,02221127; 0,00070000; 0,00063000; 
2016-06-23 13:38:00; 1,13967; 1,13985; 1,13955; 1,13957; 1,13937119; 1,13910885; 0,00030000; 0,00037524; 0,00003000; 0,00000000; 0,21033718; 0,06488667; 0,52848077; 0,27668067; 164,65714286; 0,00000000; 0,00000000; 0,00023418; 0,00014277; 0,00009141; 81,81818182; 0,00000000; 100,00000000; 0,00000000; 0,17977131; 0,02451085; 0,00070000; 0,00063000; 
2016-06-23 13:39:00; 1,13958; 1,13969; 1,13912; 1,13915; 1,13939194; 1,13913107; 0,00057000; 0,00039743; 0,00000000; 0,00043000; 0,18229222; 0,15681991; 0,07511472; 0,27868059; 171,76190476; 0,00000000; 0,00000000; 0,00021362; 0,00016986; 0,00004376; 70,90909091; 0,00000000; 100,00000000; 0,00000000; 0,13752061; 0,02309890; -0,00018000; 0,00063000; 
2016-06-23 13:40:00; 1,13916; 1,13944; 1,13898; 1,13922; 1,13938626; 1,13914089; 0,00046000; 0,00040943; 0,00000000; 0,00014000; 0,15798659; 0,17649030; 0,05532133; 0,27926669; 171,87619048; 0,00000000; 0,00000000; 0,00018227; 0,00018300; -0,00000074; 60,00000000; 0,00000000; 100,00000000; 0,00000000; 0,25550192; 0,05184188; -0,00018000; 0,00063000; 
2016-06-23 13:41:00; 1,13926; 1,1397; 1,13902; 1,13963; 1,13939265; 1,13915543; 0,00068000; 0,00044933; 0,00026000; 0,00000000; 0,18790211; 0,15295826; 0,10251661; 0,28019632; 172,43809524; 0,00000000; 80,00000000; 0,00015896; 0,00018550; -0,00002654; 49,09090909; 0,00000000; 100,00000000; 0,00000000; 0,17267332; 0,04239381; -0,00018000; -0,00036000; 
2016-06-23 13:42:00; 1,13962; 1,14009; 1,13958; 1,13984; 1,13944558; 1,13918581; 0,00051000; 0,00046257; 0,00039000; 0,00000000; 0,26480928; 0,13256382; 0,33279921; 0,29923532; 170,72380952; 0,00000000; 0,00000000; 0,00017062; 0,00018653; -0,00001591; 56,36363636; 0,00000000; 100,00000000; 0,00000000; 0,23408795; 0,07312279; -0,00018000; -0,00036000; 
2016-06-23 13:43:02; 1,13984; 1,14004; 1,13984; 1,13991; 1,13949913; 1,13921610; 0,00020000; 0,00043114; 0,00000000; 0,00000000; 0,22950137; 0,11488865; 0,33279921; 0,30758297; 166,22857143; 0,00000000; 0,00000000; 0,00017947; 0,00018644; -0,00000697; 61,81818182; 0,00000000; 100,00000000; 0,00000000; 0,21859436; 0,08674533; 0,00024000; -0,00036000; 
2016-06-23 13:44:00; 1,1399; 1,14065; 1,13988; 1,14065; 1,13955727; 1,13924764; 0,00077000; 0,00047800; 0,00061000; 0,00000000; 0,30452889; 0,09957016; 0,50719924; 0,33937864; 160,30476190; 0,00000000; 0,00000000; 0,00019165; 0,00018703; 0,00000463; 67,27272727; 0,00000000; 100,00000000; 0,00000000; 0,19843597; 0,10328572; 0,00024000; -0,00036000; 
2016-06-23 13:45:00; 1,14062; 1,14207; 1,14055; 1,14167; 1,13985375; 1,13937595; 0,00152000; 0,00062076; 0,00142000; 0,00000000; 0,38848645; 0,08629414; 0,63648834; 0,37074482; 172,45714286; 0,00000000; 0,00000000; 0,00037418; 0,00022299; 0,00015119; 72,72727273; 0,00000000; 100,00000000; 0,00000000; 0,37845547; 0,18483647; 0,00024000; -0,00036000; 
2016-06-23 13:46:00; 1,14166; 1,14197; 1,14129; 1,14174; 1,14009265; 1,13948914; 0,00068000; 0,00064057; 0,00000000; 0,00000000; 0,33668825; 0,07478825; 0,63648834; 0,39232523; 180,07619048; 0,00000000; 0,00000000; 0,00049474; 0,00027915; 0,00021559; 78,18181818; 0,00000000; 100,00000000; 0,00000000; 0,37858479; 0,21122801; 0,00198000; -0,00036000; 
2016-06-23 13:47:00; 1,14172; 1,14172; 1,14128; 1,14137; 1,14023317; 1,13956041; 0,00046000; 0,00063000; 0,00000000; 0,00001000; 0,29179649; 0,06771504; 0,62329420; 0,40800525; 177,53333333; 0,00000000; 0,00000000; 0,00055627; 0,00034152; 0,00021475; 83,63636364; 0,00000000; 100,00000000; 0,00000000; 0,41971162; 0,27257682; 0,00198000; -0,00036000; 
2016-06-23 13:48:00; 1,14139; 1,14157; 1,14097; 1,14103; 1,14035775; 1,13962765; 0,00060000; 0,00063610; 0,00000000; 0,00031000; 0,25289029; 0,12757525; 0,32937288; 0,39722212; 176,26666667; 0,00000000; 0,00000000; 0,00059559; 0,00040460; 0,00019100; 89,09090909; 0,00000000; 100,00000000; 0,00000000; 0,44843544; 0,33426538; 0,00198000; -0,00036000; 
2016-06-23 13:49:00; 1,14105; 1,14171; 1,14098; 1,1415; 1,14051063; 1,13971712; 0,00073000; 0,00065714; 0,00014000; 0,00000000; 0,24474236; 0,11056522; 0,37763658; 0,39617579; 184,60952381; 0,00000000; 0,00000000; 0,00062082; 0,00046423; 0,00015659; 94,54545455; 0,00000000; 100,00000000; 0,00000000; 0,50849279; 0,39776604; 0,00198000; 0,00199000; 
2016-06-23 13:50:00; 1,14148; 1,14172; 1,14105; 1,14143; 1,14064851; 1,13980178; 0,00067000; 0,00066714; 0,00001000; 0,00000000; 0,21410009; 0,09582319; 0,38163284; 0,38740137; 190,89523810; 0,00000000; 0,00000000; 0,00063586; 0,00051713; 0,00011872; 98,18181818; 0,00000000; 100,00000000; 0,00000000; 0,70124723; 0,56655878; 0,00198000; 0,00199000; 
2016-06-23 13:51:00; 1,1414; 1,14183; 1,14132; 1,14165; 1,14077041; 1,13987252; 0,00051000; 0,00065495; 0,00011000; 0,00000000; 0,21431158; 0,08304677; 0,44143647; 0,38289862; 188,79047619; 0,00000000; 0,00000000; 0,00066145; 0,00056455; 0,00009690; 100,00000000; 0,00000000; 100,00000000; 0,00000000; 0,86109872; 0,72514773; 0,00198000; 0,00199000; 
2016-06-23 13:52:01; 1,14162; 1,14199; 1,1415; 1,14185; 1,14089416; 1,13994660; 0,00049000; 0,00063781; 0,00016000; 0,00000000; 0,22927412; 0,07197386; 0,52216203; 0,38244728; 187,00952381; 0,00000000; 0,00000000; 0,00067499; 0,00060377; 0,00007122; 100,00000000; 0,00000000; 100,00000000; 0,00000000; 0,90535949; 0,80579513; 0,00198000; 0,00199000; 
2016-06-23 13:53:00; 1,14185; 1,14207; 1,14147; 1,14147; 1,14100557; 1,14001444; 0,00060000; 0,00063352; 0,00008000; 0,00000000; 0,21648202; 0,06237735; 0,55262504; 0,41655516; 182,86666667; 0,00000000; 0,00000000; 0,00067635; 0,00063225; 0,00004410; 100,00000000; 0,00000000; 100,00000000; 0,00000000; 0,68474474; 0,64011174; 0,00198000; 0,00199000; 
2016-06-23 13:54:00; 1,1415; 1,14151; 1,1407; 1,14075; 1,14105399; 1,14007590; 0,00081000; 0,00065695; 0,00000000; 0,00077000; 0,18761775; 0,18080934; 0,01847966; 0,41392362; 190,29523810; 0,00000000; 0,00000000; 0,00057815; 0,00063032; -0,00005217; 100,00000000; 0,00000000; 100,00000000; 0,00000000; 0,83151141; 0,83539252; 0,00000000; 0,00199000; 
2016-06-23 13:55:00; 1,14078; 1,1408; 1,14009; 1,14053; 1,14101772; 1,14011412; 0,00071000; 0,00066371; 0,00000000; 0,00061000; 0,16260205; 0,27125542; 0,25043564; 0,42448926; 203,91428571; 0,00000000; 0,00000000; 0,00040858; 0,00058994; -0,00018136; 81,81818182; 0,00000000; 100,00000000; 0,00000000; 0,48498467; 0,65241382; 0,00000000; 0,00199000; 
2016-06-23 13:56:00; 1,14042; 1,14057; 1,13986; 1,13992; 1,14097901; 1,14012942; 0,00071000; 0,00067019; 0,00000000; 0,00023000; 0,14092178; 0,27828052; 0,32766696; 0,42412267; 200,22857143; 0,00000000; 0,00000000; 0,00027888; 0,00052554; -0,00024666; 0,00000000; 18,18181818; 100,00000000; 0,00000000; 0,36931318; 0,66403844; 0,00000000; 0,00199000; 
2016-06-23 13:57:00; 1,13991; 1,13994; 1,13901; 1,1393; 1,14084658; 1,14011828; 0,00093000; 0,00070410; 0,00000000; 0,00085000; 0,12213221; 0,36304025; 0,49654106; 0,43581852; 205,35238095; 0,00000000; 0,00000000; 0,00007313; 0,00042615; -0,00035303; 0,00000000; 34,54545455; 100,00000000; 0,00000000; 0,34078350; 0,87963546; 0,00000000; 0,00199000; 
2016-06-23 13:58:00; 1,13931; 1,1397; 1,13919; 1,13967; 1,14069669; 1,14009897; 0,00051000; 0,00067505; 0,00000000; 0,00000000; 0,10584791; 0,31463488; 0,49654106; 0,43505722; 211,97142857; 0,00000000; 0,00000000; -0,00011188; 0,00030137; -0,00041325; 0,00000000; 49,09090909; 100,00000000; 0,00000000; 0,16947202; 0,76823175; 0,00000000; -0,00196000; 
2016-06-23 13:59:00; 1,13968; 1,14017; 1,13953; 1,13959; 1,14063280; 1,14010267; 0,00064000; 0,00066581; 0,00047000; 0,00000000; 0,18965152; 0,27268356; 0,17959277; 0,40242182; 207,14285714; 0,00000000; 0,00000000; -0,00021004; 0,00017324; -0,00038328; 0,00000000; 61,81818182; 81,81818182; 0,00000000; 0,07636164; 0,92669870; 0,00000000; -0,00196000; 
2016-06-23 14:00:00; 1,13961; 1,13984; 1,13951; 1,13972; 1,14056479; 1,14010238; 0,00033000; 0,00062362; 0,00000000; 0,00002000; 0,16436465; 0,24440656; 0,19581102; 0,37094487; 198,20000000; 0,00000000; 0,00000000; -0,00030643; 0,00004463; -0,00035106; 0,00000000; 72,72727273; 81,81818182; 0,00000000; -0,03805478; 0,64882274; -0,00190000; -0,00196000; 
2016-06-23 14:01:00; 1,13971; 1,14091; 1,13951; 1,14075; 1,14051165; 1,14011532; 0,00140000; 0,00072743; 0,00107000; 0,00000000; 0,24435413; 0,21181902; 0,07132184; 0,33151827; 200,96190476; 0,00000000; 80,00000000; -0,00035702; -0,00007259; -0,00028443; 0,00000000; 63,63636364; 81,81818182; 0,00000000; -0,14375735; 0,76185251; -0,00190000; -0,00196000; 
2016-06-23 14:02:00; 1,14068; 1,14079; 1,14042; 1,1407; 1,14050313; 1,14014150; 0,00037000; 0,00068495; 0,00000000; 0,00000000; 0,21177358; 0,18357649; 0,07132184; 0,31308606; 196,20952381; 0,00000000; 0,00000000; -0,00036431; -0,00016834; -0,00019598; 0,00000000; 54,54545455; 81,81818182; 0,00000000; -0,17773900; 0,59740121; 0,00074000; -0,00196000; 
2016-06-23 14:03:00; 1,14069; 1,1407; 1,13977; 1,14002; 1,14045653; 1,14015622; 0,00093000; 0,00071933; 0,00000000; 0,00065000; 0,18353710; 0,25228958; 0,15775189; 0,29738001; 197,86666667; 0,00000000; 0,00000000; -0,00037323; -0,00024274; -0,00013049; 0,00000000; 45,45454545; 81,81818182; 0,00000000; -0,24956026; 0,56790726; 0,00074000; -0,00196000; 
2016-06-23 14:04:00; 1,13998; 1,13998; 1,13921; 1,13929; 1,14033400; 1,14014061; 0,00081000; 0,00073581; 0,00000000; 0,00056000; 0,15906549; 0,31083204; 0,32297798; 0,29319038; 198,15238095; 0,00000000; 0,00000000; -0,00043339; -0,00030803; -0,00012536; 0,00000000; 54,54545455; 83,63636364; 0,00000000; -0,35999535; 0,58172834; 0,00074000; -0,00196000; 
2016-06-23 14:05:00; 1,1393; 1,14024; 1,13929; 1,14015; 1,14026062; 1,14014214; 0,00095000; 0,00076962; 0,00026000; 0,00000000; 0,17434798; 0,26938777; 0,21418104; 0,27695785; 198,14285714; 0,00000000; 0,00000000; -0,00043209; -0,00035435; -0,00007773; 0,00000000; 61,81818182; 83,63636364; 0,00000000; -0,34413486; 0,46631583; 0,00074000; 0,00020000; 
2016-06-23 14:06:00; 1,14016; 1,14016; 1,1388; 1,13906; 1,14014755; 1,14012520; 0,00136000; 0,00085390; 0,00000000; 0,00049000; 0,15110159; 0,28150862; 0,30144234; 0,26119215; 199,70476190; 0,00000000; 0,00000000; -0,00044915; -0,00038829; -0,00006086; 0,00000000; 67,27272727; 83,63636364; 0,00000000; -0,51965698; 0,53084400; -0,00067000; 0,00020000; 
2016-06-23 14:07:00; 1,13904; 1,13934; 1,13886; 1,13905; 1,14002248; 1,14009943; 0,00048000; 0,00081257; 0,00000000; 0,00000000; 0,13095471; 0,24397413; 0,30144234; 0,24325053; 197,14285714; 0,00000000; 0,00000000; -0,00047198; -0,00041519; -0,00005679; 0,00000000; 72,72727273; 83,63636364; 0,00000000; -0,34337617; 0,27358972; -0,00067000; -0,00041000; 
2016-06-23 14:08:00; 1,13902; 1,13904; 1,13799; 1,13831; 1,13982353; 1,14004221; 0,00106000; 0,00084971; 0,00000000; 0,00087000; 0,11349408; 0,32087821; 0,47743407; 0,27603299; 199,87619048; 0,00000000; 0,00000000; -0,00053230; -0,00044614; -0,00008616; 0,00000000; 78,18181818; 83,63636364; 0,00000000; -0,36381700; 0,18337517; -0,00067000; -0,00041000; 
2016-06-23 14:09:00; 1,13829; 1,13921; 1,13799; 1,13916; 1,13965619; 1,13999383; 0,00122000; 0,00090581; 0,00017000; 0,00000000; 0,11694077; 0,27809445; 0,40794762; 0,28728385; 198,82857143; 0,00000000; 0,00000000; -0,00056785; -0,00047705; -0,00009081; 0,00000000; 83,63636364; 67,27272727; 0,00000000; -0,40692180; 0,08530440; -0,00067000; -0,00041000; 
2016-06-23 14:10:00; 1,13915; 1,13943; 1,13906; 1,13922; 1,13957664; 1,13997300; 0,00037000; 0,00084371; 0,00022000; 0,00000000; 0,18062795; 0,24101519; 0,14321885; 0,27410898; 199,43809524; 0,00000000; 0,00000000; -0,00052949; -0,00049447; -0,00003502; 0,00000000; 89,09090909; 67,27272727; 0,00000000; -0,35291059; -0,00977809; -0,00067000; -0,00041000; 
2016-06-23 14:11:00; 1,1392; 1,13921; 1,13841; 1,13845; 1,13949597; 1,13995536; 0,00081000; 0,00084352; 0,00000000; 0,00065000; 0,15654422; 0,31587572; 0,33726666; 0,26273224; 187,29523810; 0,00000000; 0,00000000; -0,00052929; -0,00050802; -0,00002126; 0,00000000; 94,54545455; 67,27272727; 0,00000000; -0,50783807; -0,12705848; -0,00081000; -0,00041000; 
2016-06-23 14:12:00; 1,13844; 1,13847; 1,13827; 1,13833; 1,13938951; 1,13992672; 0,00020000; 0,00076314; 0,00000000; 0,00014000; 0,13567166; 0,36709229; 0,46029679; 0,26014336; 177,25714286; 0,00000000; 0,00000000; -0,00055730; -0,00052351; -0,00003379; 0,00000000; 98,18181818; 67,27272727; 0,00000000; -0,69601093; -0,30092837; -0,00081000; -0,00041000; 
2016-06-23 14:13:00; 1,13835; 1,13871; 1,13754; 1,13854; 1,13922058; 1,13986561; 0,00117000; 0,00081505; 0,00000000; 0,00073000; 0,11758210; 0,40133753; 0,54681960; 0,28637385; 179,56190476; 0,00000000; 0,00000000; -0,00062236; -0,00054792; -0,00007444; 0,00000000; 100,00000000; 67,27272727; 0,00000000; -0,61797637; -0,35924269; -0,00081000; -0,00041000; 
2016-06-23 14:14:01; 1,13855; 1,13906; 1,13855; 1,1388; 1,13915130; 1,13983819; 0,00052000; 0,00077524; 0,00035000; 0,00000000; 0,19164808; 0,34782586; 0,28950014; 0,29306593; 178,01904762; 0,00000000; 0,00000000; -0,00059684; -0,00056302; -0,00003381; 0,00000000; 100,00000000; 52,72727273; 0,00000000; -0,59135271; -0,46689821; -0,00081000; -0,00126000; 
2016-06-23 14:15:01; 1,13885; 1,13904; 1,13877; 1,13879; 1,13910408; 1,13982529; 0,00027000; 0,00070029; 0,00000000; 0,00000000; 0,16609500; 0,30144908; 0,28950014; 0,30865009; 165,33333333; 0,00000000; 0,00000000; -0,00057822; -0,00057075; -0,00000747; 0,00000000; 100,00000000; 52,72727273; 0,00000000; -0,52570005; -0,50543146; -0,00037000; -0,00126000; 
2016-06-23 14:16:00; 1,1388; 1,13914; 1,13875; 1,13897; 1,13905496; 1,13979811; 0,00039000; 0,00065210; 0,00010000; 0,00000000; 0,17813704; 0,26125587; 0,18916744; 0,31706764; 164,64761905; 0,00000000; 0,00000000; -0,00052017; -0,00056399; 0,00004381; 0,00000000; 100,00000000; 52,72727273; 0,00000000; -0,68287179; -0,78725199; -0,00037000; -0,00126000; 
2016-06-23 14:17:02; 1,13898; 1,13946; 1,13891; 1,13945; 1,13904181; 1,13978153; 0,00055000; 0,00062505; 0,00032000; 0,00000000; 0,23196119; 0,22642175; 0,01208473; 0,30666284; 163,49523810; 0,00000000; 80,00000000; -0,00043153; -0,00053843; 0,00010690; 0,00000000; 81,81818182; 52,72727273; 0,00000000; -0,49033415; -0,67936231; -0,00037000; 0,00121000; 
2016-06-23 14:18:00; 1,13946; 1,13948; 1,13915; 1,13934; 1,13904661; 1,13976479; 0,00033000; 0,00057229; 0,00002000; 0,00000000; 0,20911384; 0,19623219; 0,03177940; 0,28586294; 167,82857143; 0,00000000; 0,00000000; -0,00031289; -0,00049139; 0,00017850; 0,00000000; 65,45454545; 52,72727273; 0,00000000; -0,38845714; -0,70584872; -0,00037000; 0,00121000; 
2016-06-23 14:19:00; 1,13935; 1,1394; 1,1389; 1,13907; 1,13903413; 1,13975475; 0,00050000; 0,00054676; 0,00000000; 0,00025000; 0,18123199; 0,23673456; 0,13279189; 0,28004943; 158,90476190; 0,00000000; 0,00000000; -0,00023505; -0,00043444; 0,00019939; 0,00000000; 50,90909091; 40,00000000; 0,00000000; -0,38878699; -0,90355795; 0,00042000; 0,00121000; 
2016-06-23 14:20:00; 1,13906; 1,13923; 1,13857; 1,13859; 1,13900248; 1,13973652; 0,00066000; 0,00054686; 0,00000000; 0,00033000; 0,15706773; 0,27183662; 0,26758622; 0,27763114; 151,76190476; 0,00000000; 0,00000000; -0,00017707; -0,00037244; 0,00019537; 0,00000000; 56,36363636; 40,00000000; 0,00000000; -0,28707741; -0,73344743; 0,00042000; 0,00121000; 
2016-06-23 14:21:06; 1,13857; 1,13895; 1,13857; 1,13893; 1,13896821; 1,13972259; 0,00038000; 0,00051629; 0,00000000; 0,00000000; 0,13612536; 0,23559174; 0,26758622; 0,27521284; 139,93333333; 0,00000000; 0,00000000; -0,00013858; -0,00031057; 0,00017199; 0,00000000; 61,81818182; 40,00000000; 0,00000000; -0,26388343; -0,74040635; 0,00042000; 0,00121000; 
2016-06-23 14:22:00; 1,13892; 1,13913; 1,1386; 1,13864; 1,13893750; 1,13970117; 0,00053000; 0,00050667; 0,00018000; 0,00000000; 0,16325833; 0,20417951; 0,11136896; 0,24906533; 135,01904762; 0,00000000; 0,00000000; -0,00011190; -0,00025267; 0,00014076; 0,00000000; 67,27272727; 40,00000000; 0,00000000; -0,28250799; -0,93514630; 0,00042000; 0,00121000; 
2016-06-23 14:23:00; 1,13866; 1,13923; 1,13866; 1,13917; 1,13892520; 1,13967586; 0,00059000; 0,00051010; 0,00010000; 0,00000000; 0,16408943; 0,17695557; 0,03772565; 0,22262091; 137,13333333; 0,00000000; 0,00000000; -0,00006895; -0,00019752; 0,00012857; 0,00000000; 54,54545455; 40,00000000; 0,00000000; -0,18461188; -0,93913467; 0,00042000; 0,00121000; 
2016-06-23 14:24:01; 1,13922; 1,13926; 1,13856; 1,13868; 1,13891434; 1,13964808; 0,00070000; 0,00053419; 0,00000000; 0,00010000; 0,14221084; 0,17240911; 0,09598335; 0,21924694; 139,70476190; 0,00000000; 0,00000000; -0,00003783; -0,00014787; 0,00011005; 0,00000000; 43,63636364; 0,00000000; 18,18181818; -0,09873310; -0,61980564; 0,00042000; 0,00121000; 
2016-06-23 14:25:00; 1,13866; 1,13866; 1,13834; 1,13851; 1,13887754; 1,13961843; 0,00034000; 0,00050714; 0,00000000; 0,00022000; 0,12324939; 0,23569574; 0,31326891; 0,21753282; 135,98095238; 0,00000000; 0,00000000; -0,00004131; -0,00011094; 0,00006962; 0,00000000; 52,72727273; 0,00000000; 18,18181818; -0,09439080; -0,61189235; -0,00022000; 0,00121000; 
2016-06-23 14:26:01; 1,1385; 1,13882; 1,13849; 1,13854; 1,13885743; 1,13959071; 0,00033000; 0,00048324; 0,00016000; 0,00000000; 0,17146260; 0,20426964; 0,08731494; 0,19089126; 132,48571429; 0,00000000; 0,00000000; -0,00005110; -0,00008660; 0,00003550; 0,00000000; 61,81818182; 0,00000000; 18,18181818; -0,07597283; -0,55234696; -0,00022000; -0,00041000; 
2016-06-23 14:27:00; 1,13853; 1,13868; 1,13843; 1,13867; 1,13884001; 1,13956435; 0,00025000; 0,00044743; 0,00000000; 0,00006000; 0,14860092; 0,20903369; 0,16897908; 0,16390265; 126,86666667; 0,00000000; 0,00000000; -0,00006358; -0,00007321; 0,00000963; 0,00000000; 70,90909091; 0,00000000; 18,18181818; -0,10090077; -0,69499357; -0,00044000; -0,00041000; 
2016-06-23 14:28:00; 1,13868; 1,13916; 1,13856; 1,13913; 1,13884156; 1,13953112; 0,00060000; 0,00046705; 0,00048000; 0,00000000; 0,23545413; 0,18116253; 0,13031548; 0,15253232; 132,86666667; 0,00000000; 80,00000000; -0,00005882; -0,00006441; 0,00000559; 0,00000000; 60,00000000; 0,00000000; 18,18181818; -0,09320789; -0,59809205; -0,00044000; 0,00009000; 
2016-06-23 14:29:00; 1,13914; 1,13944; 1,13888; 1,13941; 1,13889223; 1,13950988; 0,00056000; 0,00048057; 0,00028000; 0,00000000; 0,27072692; 0,15700753; 0,26586446; 0,15084405; 142,53333333; 0,00000000; 0,00000000; -0,00001187; -0,00005014; 0,00003827; 0,00000000; 49,09090909; 0,00000000; 16,36363636; -0,07095022; -0,60773372; -0,00044000; 0,00009000; 
